geo,zl,up,un,mz,rmo,hh_sno,sex,sex2,sex3,edu,edu1,edu2,edu3,edu4,edu5,edu6,edu7,edu8,edu9,edu10,edu12,edu15,edu18,occ,occ2,occ3,occ4,occ5,hh_f,hh_f2,hh_a,hh_a2,c01m,c01f,c01h,c02m,c02f,c02h,c03m,c03f,c03h,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,sf,mf,lf,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28h,c28f,c29h,c29f,c30h,c30f,c31h,c31f,c32h,c32f,c33h,c33f,c34h,c34f,c35h,c35f,c36h,c36f,c37h,c37f,c38h,c38f,c39,c40,c41a,c41b,c42a,c42b,c43a,c43b,c44a,c44b,c45a,c45b,c45c,c46a,c46b,c47a,c47b,c48,c49,t101,t102,t103,t104,t105,t112,t113,t114,t121,t122,t123,t124,t125,t127,t128,t129,t130,t131,t132,t134,t135,t157,t158,t159,t160,t161,t167,t169,t175,t176,t177,t179,t182,t185,t106,t107,t108,t109,t110,t111,t115,t116,t117,t118,t119,t120,t126,t133,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t162,t163,t164,t165,t166,t168,t170,t171,t172,t173,t174,t178,t180,t181,t183,t184,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,p501a,p501b,p502a,p502b,p503a,p503b,p504a,p504b,p505a,p505b,p506a,p506b,p507a,p507b,p508a,p508b,p510a,p510b,p511a,p511b,p512a,p512b,p521a,p521b,p522a,p522b,p523a,p523b,p524a,p524b,p538a,p538b,p539a,p539b,p546a,p546b,p548a,p548b,p549a,p549b,p550a,p550b,p551a,p551b,p572a,p572b,pnl509,pnn509,pnl513,pnn513,pnl514,pnn514,pnl515,pnn515,pnl516,pnn516,pnl517,pnn517,pnl518,pnn518,pnl519,pnn519,pnl520,pnn520,pnl525,pnn525,pnl526,pnn526,pnl527,pnn527,pnl528,pnn528,pnl529,pnn529,pnl530,pnn530,pnl531,pnn531,pnl532,pnn532,pnl533,pnn533,pnl534,pnn534,pnl535,pnn535,pnl536,pnn536,pnl537,pnn537,pnl540,pnn540,pnl541,pnn541,pnl542,pnn542,pnl543,pnn543,pnl544,pnn544,pnl545,pnn545,pnl547,pnn547,pnl552,pnn552,pnl553,pnn553,pnl554,pnn554,pnl555,pnn555,pnl556,pnn556,pnl557,pnn557,pnl559,pnn559,pnl560,pnn560,pnl561,pnn561,pnl562,pnn562,pnl563,pnn563,pnl564,pnn564,pnl565,pnn565,pnl566,pnn566,pnl567,pnn567,pnl568,pnn568,pnl569,pnn569,pnl570,pnn570,pnl571,pnn571,pnl573,pnn573,pnl574,pnn574,pnl575,pnn575,pnl577,pnn577,pnl579,pnn579,pnl580,pnn580,pnl581,pnn581,pnl582,pnn582,pnl584,pnn584,pnl585,pnn585
85.58.483.583,85,58,483,583,1,1094,1044,51,0,191,125,158,49,40,205,26,29,59,46,86,47,21,14,567,9,63,229,225,19,1074,421,672,2155,2149,0,9,1,0,453,77,0,622.46,141.25,97.7,578.91,80.3,1.09,14.58,3.16,99.13,423.08,44.65,6.71,1.05,4.29,479.78,1.12,366.3,107.36,300.55,0.8,6.95,0.3,1.4,0,0,0,0,2560,80,503,1000,341,0,6,0,7,300,1260,8000,156,0,502,0,27,40,0,0,0,0,5,2,17,21,1,2,0,0,0,0,1,0,0,90,3,0,0,8,88,40.09,251.16,252.33,1.14,59.2,0,0,1.14,63.38,1.6,0,8.02,0.81,29.25,2,17.64,11.56,0.94,2.5,0.1,0.4,0.04,0.12,1.45,0,2.83,0.51,0,33.7,0,0,0.16,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0.2,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58,15.9,5582,0.02,244,1.4,2232,0.14,1933,1.05,924,2.14,738,0,60,0,33,0,4,0,7,0,8,0.7,38,0.01,6,0.26,955,0,798,0.01,0,14.14,5277,2.84,0,0,4,0,2,0.24,513,0,15,0.02,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.483.639,85,58,483,639,1,450,413,37,0,204,4,34,21,38,39,9,12,20,11,25,16,7,10,305,17,21,56,51,4,446,244,206,806,780,0,14,0,0,350,22,0,233.48,39.8,43.46,237.14,37.18,1.79,8.43,3.05,50.45,159.74,18.21,8.46,0.25,0.03,186.69,0.53,143.33,42.83,155.06,0,8.46,1.6,0.4,0,0,0,0,1512,0,214,0,211,60,0,0,7,0,690,0,0,0,315,0,8,0,0,0,1,0,2,11,0,4,6,0,0,1,0,0,1,1,0,11,3,0,0,2,13,3.78,117.6,89.18,0,4.23,0,0,0.8,33.15,1.57,0.85,1.63,0,4.5,1.08,2.19,32.98,0,3.41,0,0.3,3.16,2.98,2.13,0.1,9.16,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,93.59,2358,0.05,103,1.17,871,0.85,463,1.13,243,0,66,0.18,47,0,20,0,6,0,4,0,8,0,14,0,9,0,42,0,79,0,0,0.13,525,4.14,0,0.2,20,0.2,24,0.23,125,0.2,24,0.32,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.483.640,85,58,483,640,1,271,241,31,0,139,7,23,4,13,32,6,4,10,7,17,5,3,2,146,8,16,26,75,0,271,109,162,471,470,0,0,0,0,62,33,0,75.26,9.02,35.17,101.41,16.35,0.23,4.89,0.58,22.05,75.32,4.02,0.02,0,0,79.36,0.25,79.11,0,7.78,0,0.02,0,0,0,0,0,0,578,0,46,0,6,0,0,0,36,0,306,0,0,0,247,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,16.79,8.44,0,3.46,0,0,0,15.03,1.09,1.14,17.5,0,0,0,0.64,5.54,0.25,0,0,0.25,0.82,0,1.12,0.23,9.63,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.77,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.36,978,0,27,0.03,465,0.25,168,0,143,0,43,0,33,0,4,0,0,0,0,0,2,0,11,0,1,0,27,0,44,0,0,0.08,685,3.17,0,0,0,0,1,0,16,0,1,0,66,0.01,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.483.644,85,58,483,644,1,151,152,0,0,7,1,23,3,4,38,1,1,60,1,5,8,0,0,145,2,0,0,4,0,151,14,137,298,241,1,1,0,0,167,20,0,120.09,5.16,21.19,136.12,18.51,0,0.58,0.06,19.15,109.4,4.61,2.5,0,0.46,116.97,0,97.89,16.58,107.79,0,2.5,0,0.9,0,0,0,0,487,300,278,0,136,0,0,0,3,0,407,0,0,0,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,64.64,61.59,0,6.85,0,0,0,5.7,1.2,0,0.53,0,13.27,0,3.32,0.68,1.57,0.2,0.45,0,0.3,0,0.1,0.3,8.29,0,0,0.66,0.31,0,0,10.72,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0.1,342,0,2,0,66,0,36,0,49,0,12,0,14,0,3,0,0,0,0,0,2,0,11,0,0,0,9,0,14,0,0,0.06,301,0.22,0,0,0,0,16,0,42,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.483.720,85,58,483,720,1,275,258,18,0,30,4,20,35,23,17,21,37,19,7,31,12,20,0,196,0,28,45,6,0,275,196,79,523,502,0,3,0,0,228,5,0,179.2,28.06,19.73,170.87,25.91,0.15,12.91,0.78,39.75,119.89,3.92,6.05,0.2,1.06,131.12,0.02,99.42,31.68,118.45,0.75,6.1,0,0,0,0,0,0,1064,0,389,0,183,100,0,0,0,0,543,0,2,0,309,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.04,107.86,113.46,2.11,11.86,0.04,0,0,29.59,0.27,0.51,0.38,0.37,1.33,0.13,0.68,0,0.06,0.3,0.33,0.35,0.58,0.07,0.12,0.19,3.77,0.1,0,0.27,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,1.54,1350,0,72,0.1,599,0,231,0,124,0,62,0,28,0,20,0,10,0,2,0,6,0,32,0,6,0,602,0,49,0,0,1.46,1530,0,0,0,1,0,52,0.38,1570,0,18,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.483.753,85,58,483,753,1,222,186,36,0,130,0,0,2,1,9,1,3,13,4,37,8,12,2,171,2,26,22,1,10,212,199,23,423,411,0,5,0,0,125,0,0,218.86,44.7,25.55,199.71,24.98,0.11,8.33,1.14,34.56,160.58,1.78,2.61,0,0.18,165.15,0.02,116.69,48.44,131.34,0,2.61,0,0,0,0,0,0,773,0,450,0,198,0,0,0,0,0,470,0,0,0,259,0,0,0,0,0,0,0,1,1,4,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.25,89.56,21.03,2.48,24.48,0,0,0,0.1,14.91,0,10.22,1.1,15.98,0,15.44,5.94,12.32,3.08,0,0,0,0,4.18,0,18.12,0,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,1057,0,32,0,466,0,121,0,146,0,48,0,15,0,4,0,4,0,0,0,1,0,1,0,1,0,2,0,32,0,0,0,3020,0,0,0,4,0,0,0,1488,0,85,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.134,85,58,517,134,1,418,380,38,0,271,1,5,5,6,46,2,6,24,7,19,19,7,0,313,0,41,52,12,11,407,237,181,723,749,0,0,0,0,320,48,0,194.54,24.77,21.59,191.36,36.84,0.9,3.49,1.32,42.55,101.68,42.96,1.58,0.3,2.29,148.81,2.2,119.36,22.25,97.43,0,1.58,0,0,0,0,0,0,1739,2000,97,0,164,0,0,0,2,0,575,0,0,0,289,0,0,0,0,0,1,0,3,10,15,11,28,2,0,0,0,0,0,1,0,18,2,0,0,0,1,0,104.08,99.28,0.4,21.72,0.2,0,2,75.01,0.72,0,0.05,0.31,0,0,0,0,0.1,0.13,0,0,0,0,0,0.75,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.44,3965,0.3,30,5.02,660,1.91,177,0.77,70,0.4,32,0.1,13,0,0,0.07,8,0.02,2,0.06,5,0.05,5,0.02,2,0.16,17,0.25,25,0,0,0.29,32,1.04,0,0,0,0,0,0.06,6,0,0,1.07,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.273,85,58,517,273,1,942,875,68,0,192,53,167,18,28,171,9,9,69,31,76,62,23,36,367,21,83,288,183,8,933,328,613,1852,1820,0,1,4,0,479,115,0,613.21,141.19,116.91,588.93,79.11,4.64,10.32,5.67,99.74,380.83,86.48,7.01,1.42,13.45,489.19,4.66,391.07,90.96,394.41,1.75,7.31,0.6,0.5,1,0,0,0,4443,4261,831,140,666,180,19,200,14,60,1305,0,10,0,532,0,47,0,0,0,0,0,4,26,59,10,9,16,0,0,0,0,7,18,2,99,2,0,0,0,10,0.26,378.8,379.05,0.95,29.04,0,0,0,154.28,0.2,0,1.34,0,0.2,0.02,0.03,0,1.37,0.32,0,0,0,0,0,0,9.81,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,59.52,10218,0.54,70,11.22,1574,5.62,500,2.53,258,4.45,164,50.54,49,0.07,7,0.04,4,0.02,2,0.11,14,0.09,11,0.05,6,1.57,408,0.8,277,0,0,1.73,248,3.02,0,0,0,1.62,326,1.07,175,0.06,7,0.59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.380,85,58,517,380,1,329,286,44,0,186,0,25,13,8,31,4,8,7,10,17,13,7,1,192,0,19,36,82,0,329,119,210,534,527,0,0,0,0,123,51,0,239.32,50.68,66.53,255.17,28.47,0.1,5.95,1.78,36.3,172.38,43.77,0.47,2.25,0,218.87,0.97,167.52,47.88,161.84,0,0.57,0,0,0,0,0,0,1190,0,74,0,100,0,6,0,14,0,553,0,14,0,264,0,6,0,0,0,0,0,0,10,8,0,22,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,166.79,168.31,0,7.53,0,0,0.5,16.93,0,0,0.35,0,0,0.1,0,0.65,0.03,0,0,0,0.02,0,0,0.2,1.52,0,0,0.23,0.1,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,23.59,2848,0.27,27,4.5,743,0.81,173,1.16,123,0.4,44,0.19,22,0.1,11,0,0,0,0,0.06,6,0.03,5,0.04,5,0.31,74,0.27,31,0,0,0.26,70,0.36,0,0,0,0,0,0.08,27,0.01,2,0.07,13,0.01,1,0,0,0,0,0,0,0.02,2,0,0,0.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.429,85,58,517,429,1,1173,1109,67,0,383,104,128,106,65,119,15,32,61,42,54,30,18,19,954,14,48,56,101,19,1154,656,517,2257,2284,1,43,37,0,1389,1328,1,973.72,133.7,174.65,1014.67,123.41,1.98,18.4,25.18,168.97,706.38,116.63,4.11,2.73,15.85,845.7,1.14,659.29,185.27,626.59,2.99,11.56,6.23,0.3,0.5,0,0,0,7881,117952,1731,141,327,180,0,0,6,0,2739,120002,41,0,1159,90002,42,0,0,0,0,0,17,71,121,16,3,6,0,1,0,0,0,8,0,0,1,0,0,0,39,78.87,635.6,631.06,1.4,74.44,0,0,3.4,383.77,0.48,0.15,0.68,0,0.85,0,0.15,2.45,0.2,1.15,0.1,0,0.27,0.1,0.1,0.45,31.37,24.9,0,0.11,0.02,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,84.04,11500,0.73,76,13.16,1828,8.12,1666,3.7,523,1.45,122,0.33,48,0.04,112,0.01,2,0.01,1,0.13,23,0.04,6,0.01,1,1.01,130,0.66,92,0,0,2.38,352,2,0,0,3,0,0,0.81,89,0,4,0.6,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.444,85,58,517,444,1,100,88,12,0,71,1,5,1,2,3,1,5,4,3,4,0,0,0,79,2,6,5,8,0,100,79,21,168,171,0,1,0,0,75,9,0,35.06,0.12,13.95,48.89,8.04,0,0,0.13,8.17,31.11,9.61,0,0,0,40.72,0.31,37.41,3,31.16,0,0,0,0,0,0,0,0,321,0,13,200,20,0,0,0,0,0,131,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92,1145,0.02,104,0.42,347,0.08,412,0.03,508,0,101,0,0,0,1,0,0,0,0,0,101,0,1,0,0,0,202,0,304,0,0,0.11,314,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.465,85,58,517,465,1,148,130,18,0,35,5,64,2,2,12,7,1,7,3,5,2,2,1,124,8,1,2,13,0,148,81,67,279,264,0,1,0,0,111,1,0,125.96,14.44,33.82,145.34,12.58,0.14,0.83,3.92,17.47,79.63,42.06,5,0.74,0.44,127.87,0.19,78.43,49.25,77.85,0,5,0,0,0,0,0,0,710,0,138,600,74,100,0,0,0,0,281,0,0,0,250,0,0,0,0,0,0,0,0,3,3,1,56,1,0,1,0,0,1,0,0,1,0,0,0,0,4,0,71.71,74.14,0.25,19.91,0,0,1.23,56.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0.02,0.25,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,38.82,3109,0.1,11,1.89,204,0.58,59,0.29,30,0.22,23,0.03,3,0.01,1,0,0,0.01,1,0,0,0.01,1,0,0,0.04,8,0.06,8,0,0,0.36,37,0.76,0,0,0,0,0,0.02,5,0,0,0.03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.541,85,58,517,541,1,2403,2197,208,0,993,87,193,114,116,221,46,68,127,95,155,98,71,21,1789,15,213,238,148,14,2389,1057,1346,4485,4418,7,73,26,0,2103,1273,4,2029.33,239.81,378.94,2168.46,236.01,2.96,49.08,33.41,321.46,1292.22,513.9,23.76,8.85,8.27,1847,8.04,1205.77,605.69,942.21,2.18,24.29,2.44,0,0,0,0,0,11527,4,1932,2620,669,0,13,0,17,0,4209,20000,66,0,2557,60000,38,0,4,0,4,0,13,85,129,65,87,55,9,1,0,0,2,50,0,55,1,0,0,1,4,9.18,1250.97,1200.8,3.6,156.12,0,0.26,3.59,484.13,3.19,0.61,2.55,1.94,0.61,0.07,1.33,14.17,4.66,6.86,2.04,0,0.01,0,0.08,0.72,24.41,0.75,0,0.53,1.13,0,0.7,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.82,555.47,72990,1.42,83,135.54,4663,17.3,3311,4.47,936,1.28,2302,0.75,325,0.08,12,0.12,17,0.06,9,0.21,49,0.19,127,0.07,11,0.43,334,0.8,863,0.1,0,1.17,473,19.17,0,0.05,5,0.03,3,1.47,713,0.29,29,0.81,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.58.517.646,85,58,517,646,1,1374,1238,138,0,568,71,66,20,62,328,9,34,108,15,50,43,11,9,870,23,69,196,216,19,1355,423,951,2534,2462,10,83,7,0,1206,968,10,999.49,139.58,248.37,1117.28,115.49,2.27,11.35,11.42,140.47,810.25,144.79,3.74,3.84,5.13,967.75,4.62,680.04,278.09,594,0,4.12,0,0.04,0,0,0,0,6538,150060,1629,30000,664,140,26,0,27,0,2366,90000,19,0,1099,20000,82,0,0,0,0,0,9,32,99,32,70,19,0,6,68,0,20,17,0,177,17,0,0,2,43,1.48,648.2,718.82,1.1,104.15,0,0,0.5,141.46,0.35,0.1,0.83,0.23,0.48,0.2,0.23,0.33,0.49,0.99,0,0,0.5,0.34,0.04,0.07,12.15,1.88,0,0.63,0.31,0,0.03,0,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,15.96,97.46,12934,1.3,146,19.52,2846,14.62,1524,5.95,1348,3.23,406,1.69,1100,0.24,24,0.26,127,0.22,124,0.68,175,0.2,21,0.25,26,1.71,191,12.37,431,0.01,0,3.79,626,7.37,0,0.01,2,0,0,2.78,430,0.82,196,2.22,559,0.19,20,0,0,0.01,1,0,0,0.07,9,0,0,0.04,5,0.01,1,0,0,0.01,1,0.02,2,0,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0.04,4,0.02,2,0,0,0,0,0,0,0.2,72,2.11,716,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0
